"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.879284279E1,1.495674133E1,2.784771347E1,-1.988318634E1,3.734354504E1
5.880277279E1,1.509761047E1,2.796957779E1,-1.984114838E1,3.746873754E1
5.881270279E1,1.489250183E1,2.797641373E1,-1.987389374E1,3.740906291E1
5.882263279E1,1.535242462E1,2.794743347E1,-1.976531982E1,3.751564803E1
5.883256279E1,1.496294403E1,2.783705521E1,-1.955133057E1,3.716242543E1
5.884249379E1,1.509182739E1,2.778903961E1,-1.980348206E1,3.731181955E1
5.885242379E1,1.500275421E1,2.811225128E1,-1.932518005E1,3.726719590E1
5.886235379E1,1.523330688E1,2.821336746E1,-1.944355774E1,3.749799568E1
5.887228379E1,1.519777679E1,2.813943481E1,-1.945244598E1,3.743257760E1
5.888221379E1,1.528374481E1,2.800434494E1,-1.944306183E1,3.736132819E1
5.889214379E1,1.500470734E1,2.794581223E1,-1.900591278E1,3.697748482E1
5.890207379E1,1.552388000E1,2.810617447E1,-1.929653931E1,3.746070372E1
5.891200379E1,1.495198822E1,2.793002701E1,-1.939372253E1,3.714518588E1
5.892193479E1,1.495816040E1,2.807677460E1,-1.928363800E1,3.720094796E1
5.893186479E1,1.483107758E1,2.775362778E1,-1.932274628E1,3.692686340E1
5.894179479E1,1.507818604E1,2.773851776E1,-1.972078705E1,3.722481032E1
5.895172479E1,1.474803162E1,2.772298431E1,-1.939364624E1,3.690774729E1
5.896165479E1,1.505712128E1,2.774428177E1,-1.961353302E1,3.716386349E1
5.897158479E1,1.473904419E1,2.766674805E1,-1.933682251E1,3.683206586E1
5.898151479E1,1.501595306E1,2.760131073E1,-1.893215179E1,3.668429599E1
5.899144479E1,1.493079376E1,2.779159927E1,-1.903536987E1,3.684626031E1
5.900137579E1,1.491577148E1,2.783285522E1,-1.920223999E1,3.695773383E1
5.901130579E1,1.491458130E1,2.758322144E1,-1.883819580E1,3.658082095E1
5.902123579E1,1.502336121E1,2.762053680E1,-1.933831024E1,3.691294730E1
5.903116579E1,1.482836914E1,2.770280075E1,-1.904692841E1,3.674385911E1
5.904109579E1,1.527065277E1,2.756352997E1,-1.911313629E1,3.685448411E1
5.905102579E1,1.502570343E1,2.788267899E1,-1.923638916E1,3.705744485E1
5.906095579E1,1.507628632E1,2.800613022E1,-1.930672455E1,3.720735615E1
5.907088679E1,1.488186646E1,2.803325272E1,-1.932565308E1,3.715930669E1
5.908081679E1,1.519535065E1,2.794984818E1,-1.941574097E1,3.727014478E1
5.909074679E1,1.500514221E1,2.776533890E1,-1.938641357E1,3.703918693E1
5.910067679E1,1.512698364E1,2.776677322E1,-1.939149475E1,3.709244395E1
5.911060679E1,1.497190857E1,2.781428146E1,-1.903347015E1,3.687906297E1
5.912053679E1,1.522669983E1,2.769092941E1,-1.960572815E1,3.718903784E1
5.913046679E1,1.507298279E1,2.791769409E1,-1.963235474E1,3.730980844E1
5.914039679E1,1.512599945E1,2.781512070E1,-1.953645325E1,3.720416380E1
5.915032779E1,1.468045807E1,2.750279999E1,-1.964588928E1,3.684943449E1
5.916025779E1,1.507531738E1,2.768974686E1,-1.940428925E1,3.702044997E1
5.917018779E1,1.485471344E1,2.786528778E1,-1.914508057E1,3.692791470E1
5.918011779E1,1.490078735E1,2.758201599E1,-1.959606934E1,3.697035303E1
5.919004779E1,1.489823151E1,2.771338272E1,-1.957421112E1,3.705588516E1
5.919997779E1,1.523934174E1,2.783176804E1,-1.945946503E1,3.722251506E1
5.920990779E1,1.481111145E1,2.794038010E1,-1.946829987E1,3.713554311E1
5.921983779E1,1.519220734E1,2.779852295E1,-1.934757233E1,3.711993530E1
5.922976879E1,1.479080200E1,2.780009842E1,-1.898619080E1,3.677075926E1
5.923969879E1,1.506556702E1,2.778393555E1,-1.952611542E1,3.715087573E1
5.924962879E1,1.493659210E1,2.770877457E1,-1.937121582E1,3.696108729E1
5.925955879E1,1.495597076E1,2.777560425E1,-1.933618164E1,3.700071855E1
5.926948879E1,1.472052002E1,2.769722366E1,-1.921408081E1,3.678329525E1
5.927941879E1,1.492552948E1,2.764433670E1,-1.949244690E1,3.697210121E1
5.928934879E1,1.485843658E1,2.750763702E1,-1.946610260E1,3.682896120E1
5.929927879E1,1.503671265E1,2.768673706E1,-1.905972290E1,3.682297073E1
5.930920979E1,1.500704193E1,2.754318619E1,-1.928247070E1,3.681918100E1
5.931913979E1,1.482875824E1,2.751214218E1,-1.912748718E1,3.664247268E1
5.932906979E1,1.460044861E1,2.777368546E1,-1.943690491E1,3.690994413E1
5.933899979E1,1.488709259E1,2.773882294E1,-1.935280609E1,3.695401098E1
5.934892979E1,1.490735626E1,2.785334396E1,-1.898135376E1,3.685552647E1
5.935885979E1,1.502799225E1,2.779011536E1,-1.940441132E1,3.707643782E1
5.936878979E1,1.481772614E1,2.757094955E1,-1.925620270E1,3.674947087E1
5.937872079E1,1.483991241E1,2.767118835E1,-1.944181061E1,3.693103932E1
5.938865054E1,1.496836853E1,2.752797699E1,-1.917034912E1,3.673341611E1
5.939858054E1,1.494348907E1,2.779243851E1,-1.893830109E1,3.680199386E1
5.940851054E1,1.476118469E1,2.790209198E1,-1.902684784E1,3.685702442E1
5.941844054E1,1.472538757E1,2.797954178E1,-1.922455597E1,3.700372075E1
5.942837054E1,1.479127502E1,2.802091599E1,-1.866215515E1,3.677267443E1
5.943830054E1,1.494369507E1,2.778005219E1,-1.886323547E1,3.675414227E1
5.944823054E1,1.493411255E1,2.804495239E1,-1.909757233E1,3.707107149E1
5.945816154E1,1.505318451E1,2.800990677E1,-1.920293427E1,3.714708502E1
5.946809154E1,1.488275146E1,2.796743011E1,-1.908616638E1,3.698587819E1
5.947802154E1,1.503291321E1,2.775258255E1,-1.907572174E1,3.687922827E1
5.948795154E1,1.503706360E1,2.789838028E1,-1.890297699E1,3.690197072E1
5.949788154E1,1.508390045E1,2.793719864E1,-1.947606659E1,3.724685611E1
5.950781154E1,1.497442627E1,2.777449799E1,-1.942829895E1,3.705556612E1
5.951774154E1,1.485765076E1,2.788804626E1,-1.934191895E1,3.704865367E1
5.952767154E1,1.477993774E1,2.807476807E1,-1.911499023E1,3.704081551E1
5.953760254E1,1.496819305E1,2.809013367E1,-1.876567078E1,3.694932763E1
5.954753254E1,1.502187347E1,2.813358307E1,-1.889131165E1,3.706800284E1
5.955746254E1,1.507325745E1,2.808023834E1,-1.920745850E1,3.721060786E1
5.956739254E1,1.478343964E1,2.807331848E1,-1.915940857E1,3.706405583E1
5.957732254E1,1.468290710E1,2.792446136E1,-1.924616241E1,3.695643477E1
5.958725254E1,1.492360687E1,2.798409653E1,-1.889408112E1,3.691625661E1
5.959718254E1,1.492301178E1,2.777004242E1,-1.929736328E1,3.696295126E1
5.960711354E1,1.481269073E1,2.787886429E1,-1.887392426E1,3.678140696E1
5.961704354E1,1.503085327E1,2.779194260E1,-1.867361450E1,3.670180516E1
5.962697354E1,1.482195282E1,2.812363434E1,-1.882766724E1,3.694739703E1
5.963690354E1,1.486995697E1,2.791119766E1,-1.921768951E1,3.700635304E1
5.964683354E1,1.460964966E1,2.798737335E1,-1.897677612E1,3.683548510E1
5.965676354E1,1.492407227E1,2.793211746E1,-1.928437042E1,3.707853910E1
5.966669354E1,1.491142273E1,2.811774826E1,-1.897527313E1,3.705427486E1
5.967662354E1,1.515191650E1,2.795424652E1,-1.936536407E1,3.722952858E1
5.968655454E1,1.489588165E1,2.809308624E1,-1.919105530E1,3.714034718E1
5.969648454E1,1.508323669E1,2.787802887E1,-1.912747192E1,3.702092253E1
5.970641454E1,1.478575134E1,2.806602478E1,-1.908000183E1,3.701846377E1
5.971634454E1,1.500067902E1,2.824022675E1,-1.914007568E1,3.726759014E1
5.972627454E1,1.493798065E1,2.811971283E1,-1.911946106E1,3.714048070E1
5.973620454E1,1.504327393E1,2.819303513E1,-1.934877777E1,3.735669313E1
5.974613454E1,1.489809418E1,2.818392944E1,-1.938599396E1,3.731090793E1
5.975606454E1,1.528454590E1,2.795339966E1,-1.964228058E1,3.742765130E1
5.976599554E1,1.496503448E1,2.799539948E1,-1.918497467E1,3.709121058E1
5.977592554E1,1.502754211E1,2.820975494E1,-1.913339996E1,3.725190317E1
5.978585554E1,1.472284698E1,2.822492981E1,-1.894075775E1,3.704269416E1
5.979578554E1,1.503563690E1,2.802838135E1,-1.915996552E1,3.713172251E1
5.980571554E1,1.486155701E1,2.818949509E1,-1.944548798E1,3.733149491E1
5.981564554E1,1.502806854E1,2.811325455E1,-1.982492828E1,3.753965512E1
5.982557554E1,1.483226013E1,2.767327881E1,-1.962946320E1,3.702866627E1
5.983550554E1,1.501113129E1,2.780981064E1,-1.954425049E1,3.715773617E1
5.984543654E1,1.498833466E1,2.771732712E1,-1.910073090E1,3.684750085E1
5.985536654E1,1.525096893E1,2.753702545E1,-1.960667419E1,3.708505760E1
5.986529654E1,1.507765961E1,2.767900848E1,-1.943523407E1,3.702960509E1
5.987522654E1,1.507501221E1,2.757798004E1,-1.986540222E1,3.718111324E1
5.988515654E1,1.504364014E1,2.759404755E1,-1.947206879E1,3.697166525E1
5.989508654E1,1.527114868E1,2.787725067E1,-1.945725250E1,3.726840166E1
5.990501654E1,1.483380890E1,2.780142975E1,-1.923501587E1,3.691811504E1
5.991494754E1,1.489583588E1,2.759716034E1,-1.935028076E1,3.685000069E1
5.992487754E1,1.496128082E1,2.783197403E1,-1.942073059E1,3.708939847E1
5.993480754E1,1.511225128E1,2.761603546E1,-1.945502472E1,3.700707419E1
5.994473754E1,1.484603882E1,2.777226639E1,-1.935708618E1,3.696485404E1
5.995466754E1,1.524297333E1,2.769517136E1,-1.932411194E1,3.705120854E1
5.996459754E1,1.494441223E1,2.816368484E1,-1.902230072E1,3.712649358E1
5.997452754E1,1.484148407E1,2.812936783E1,-1.907956696E1,3.708855429E1
5.998445754E1,1.463150024E1,2.803034973E1,-1.891744995E1,3.684631892E1
5.999438854E1,1.497867584E1,2.791930771E1,-1.919788361E1,3.704601474E1
6.000431854E1,1.502625275E1,2.807767487E1,-1.931031799E1,3.724288494E1
6.001424854E1,1.503374481E1,2.828461838E1,-1.926235962E1,3.737742123E1
6.002417854E1,1.498229218E1,2.807317352E1,-1.930980682E1,3.722150978E1
6.003410854E1,1.526186371E1,2.796622849E1,-1.934067535E1,3.727058012E1
6.004403854E1,1.515402222E1,2.802880859E1,-1.933798981E1,3.727219272E1
6.005396854E1,1.539784241E1,2.825481796E1,-1.924929810E1,3.749618335E1
6.006389854E1,1.495635223E1,2.798047638E1,-1.902921295E1,3.699608731E1
6.007382954E1,1.529886627E1,2.791403198E1,-1.935638428E1,3.725477289E1
6.008375954E1,1.508348083E1,2.812339401E1,-1.930199432E1,3.729616160E1
6.009368954E1,1.527499390E1,2.807298279E1,-1.947185516E1,3.742420266E1
6.010361954E1,1.524021912E1,2.795698547E1,-1.926809692E1,3.721715834E1
6.011354954E1,1.551173401E1,2.794427490E1,-1.969638062E1,3.754255986E1
6.012347954E1,1.493489838E1,2.791331100E1,-1.924524689E1,3.704839603E1
6.013340954E1,1.528176880E1,2.793034744E1,-1.939811707E1,3.728168064E1
6.014333954E1,1.512822723E1,2.800288773E1,-1.919071960E1,3.716596157E1
6.015327054E1,1.509642029E1,2.797980499E1,-1.910135651E1,3.708952970E1
6.016320054E1,1.497222137E1,2.810765457E1,-1.908026886E1,3.712498240E1
6.017313054E1,1.516210175E1,2.820362091E1,-1.921986389E1,3.734617423E1
6.018306054E1,1.499283600E1,2.794104767E1,-1.912616730E1,3.703103498E1
6.019299054E1,1.541519165E1,2.815314484E1,-1.874893188E1,3.717189993E1
6.020292054E1,1.530780792E1,2.800193787E1,-1.854273224E1,3.690894778E1
6.021285054E1,1.501240540E1,2.814750671E1,-1.891333008E1,3.708596102E1
6.022278154E1,1.510498047E1,2.797919846E1,-1.890682983E1,3.699275869E1
6.023271154E1,1.512817383E1,2.797653198E1,-1.931106567E1,3.720840285E1
6.024264154E1,1.498163605E1,2.809260559E1,-1.878610992E1,3.696703712E1
6.025257154E1,1.494652557E1,2.783961105E1,-1.929552460E1,3.702377398E1
6.026250154E1,1.523503113E1,2.795119095E1,-1.914817810E1,3.714872775E1
6.027243154E1,1.524461365E1,2.782903290E1,-1.927633667E1,3.712722010E1
6.028236154E1,1.545798492E1,2.793449402E1,-1.921865845E1,3.726448828E1
6.029229154E1,1.534074402E1,2.811343384E1,-1.904070282E1,3.725925325E1
6.030222254E1,1.526456451E1,2.799729156E1,-1.892478943E1,3.708103180E1
6.031215254E1,1.515569305E1,2.783325577E1,-1.903594971E1,3.696961644E1
6.032208254E1,1.539499664E1,2.787250137E1,-1.912391663E1,3.714305375E1
6.033201254E1,1.516152954E1,2.788990402E1,-1.900009155E1,3.699624580E1
6.034194254E1,1.504409790E1,2.813180923E1,-1.883795929E1,3.704851256E1
6.035187254E1,1.521385193E1,2.801532745E1,-1.867464447E1,3.694674829E1
6.036180254E1,1.518891144E1,2.817487717E1,-1.863610077E1,3.703823681E1
6.037173254E1,1.515769958E1,2.812494659E1,-1.856833649E1,3.695337058E1
6.038166354E1,1.507821655E1,2.791235733E1,-1.885929871E1,3.690698381E1
6.039159413E1,1.475254059E1,2.787327957E1,-1.886500549E1,3.674840949E1
6.040152413E1,1.508034515E1,2.799388123E1,-1.869192505E1,3.688444466E1
6.041145413E1,1.523001862E1,2.829833221E1,-1.888693237E1,3.727553202E1
6.042138413E1,1.521559143E1,2.833575058E1,-1.857444763E1,3.714080086E1
6.043131413E1,1.522192383E1,2.832032394E1,-1.848396301E1,3.708644769E1
6.044124413E1,1.525787354E1,2.829874039E1,-1.850551605E1,3.709549213E1
6.045117413E1,1.504668427E1,2.794855881E1,-1.869898224E1,3.683987763E1
6.046110512E1,1.500788116E1,2.799304962E1,-1.887351990E1,3.694667884E1
6.047103512E1,1.496351624E1,2.816637421E1,-1.882060242E1,3.703331648E1
6.048096512E1,1.536521149E1,2.787891388E1,-1.901031494E1,3.707715789E1
6.049089512E1,1.526414490E1,2.797161102E1,-1.871508789E1,3.695483267E1
6.050082512E1,1.509220886E1,2.789062500E1,-1.870683289E1,3.681857314E1
6.051075512E1,1.500820923E1,2.795777512E1,-1.859390259E1,3.677793832E1
6.052068512E1,1.532647705E1,2.791599655E1,-1.893118286E1,3.704852827E1
6.053061613E1,1.502550507E1,2.788713074E1,-1.869763184E1,3.678395438E1
6.054054613E1,1.532424927E1,2.796736908E1,-1.858944702E1,3.691305852E1
6.055047613E1,1.486586761E1,2.789163208E1,-1.845772552E1,3.660088512E1
6.056040613E1,1.493541718E1,2.793664551E1,-1.868674469E1,3.677930499E1
6.057033613E1,1.480171204E1,2.806034088E1,-1.843367767E1,3.669160506E1
6.058026613E1,1.488809967E1,2.803548431E1,-1.868814087E1,3.683599465E1
6.059019613E1,1.479575348E1,2.806272125E1,-1.833952332E1,3.664380931E1
6.060012613E1,1.508677673E1,2.795338821E1,-1.847305298E1,3.674583556E1
6.061005712E1,1.492825317E1,2.806566238E1,-1.822155762E1,3.664095127E1
6.061998712E1,1.483543396E1,2.795568466E1,-1.860855865E1,3.671360594E1
6.062991712E1,1.465444946E1,2.796046448E1,-1.822052765E1,3.644897928E1
6.063984712E1,1.507564545E1,2.805133438E1,-1.822045898E1,3.668974750E1
6.064977712E1,1.500491333E1,2.811709595E1,-1.787464905E1,3.654068400E1
6.065970712E1,1.505673981E1,2.788000488E1,-1.840554047E1,3.664374443E1
6.066963713E1,1.484576416E1,2.785443497E1,-1.836593628E1,3.651813079E1
6.067956713E1,1.488413239E1,2.790886307E1,-1.855242157E1,3.666925661E1
6.068949813E1,1.475270081E1,2.802847290E1,-1.860812378E1,3.673553790E1
6.069942812E1,1.491110229E1,2.776092911E1,-1.862245178E1,3.660335868E1
6.070935812E1,1.468828583E1,2.781734467E1,-1.846153259E1,3.647435524E1
6.071928812E1,1.509342957E1,2.799003601E1,-1.869220734E1,3.688702139E1
6.072921812E1,1.493801117E1,2.771746826E1,-1.868705750E1,3.661431882E1
6.073914812E1,1.547275543E1,2.771247482E1,-1.846186829E1,3.671822439E1
6.074907812E1,1.510768890E1,2.782789612E1,-1.843994141E1,3.664240038E1
6.075900812E1,1.500942993E1,2.791522980E1,-1.891533661E1,3.690979546E1
6.076893913E1,1.502807617E1,2.777674866E1,-1.838149261E1,3.654134795E1
6.077886913E1,1.540737152E1,2.797255325E1,-1.874492645E1,3.703002971E1
6.078879913E1,1.510507965E1,2.830290604E1,-1.866291809E1,3.711498933E1
6.079872913E1,1.530416107E1,2.830274582E1,-1.879225922E1,3.726139790E1
6.080865913E1,1.508422089E1,2.802875137E1,-1.878640747E1,3.696043464E1
6.081858913E1,1.528244019E1,2.821905136E1,-1.856072235E1,3.707247297E1
6.082851913E1,1.512019348E1,2.803811646E1,-1.840670776E1,3.679080206E1
6.083844913E1,1.533471680E1,2.818411255E1,-1.896962738E1,3.727391182E1
6.084838012E1,1.504760742E1,2.818487167E1,-1.861471558E1,3.697735951E1
6.085831012E1,1.529756165E1,2.810608673E1,-1.893918610E1,3.718414008E1
6.086824012E1,1.502220917E1,2.803680420E1,-1.904641724E1,3.707418465E1
6.087817012E1,1.561481476E1,2.853705597E1,-1.957312012E1,3.796436532E1
6.088810012E1,1.531969452E1,2.823874283E1,-1.933903503E1,3.749823880E1
6.089803012E1,1.578330994E1,2.836381149E1,-1.981529236E1,3.802978420E1
6.090796012E1,1.583434296E1,2.853105164E1,-1.980658722E1,3.817130102E1
6.091789012E1,1.614199066E1,2.879051971E1,-2.006199646E1,3.862565973E1
6.092782113E1,1.588994598E1,2.893267822E1,-2.029417419E1,3.874846782E1
6.093775113E1,1.617211151E1,2.882219315E1,-2.050035095E1,3.889113521E1
6.094768113E1,1.614701080E1,2.871185684E1,-2.027512360E1,3.868045137E1
6.095761113E1,1.654571533E1,2.884157562E1,-2.074861908E1,3.919314192E1
6.096754113E1,1.651177979E1,2.890909195E1,-2.074687195E1,3.922763267E1
6.097747113E1,1.662623596E1,2.915180206E1,-2.111328125E1,3.964883266E1
6.098740113E1,1.645932007E1,2.922570419E1,-2.122645569E1,3.969399733E1
6.099733113E1,1.664781952E1,2.937059021E1,-2.122100067E1,3.987621263E1
6.100726213E1,1.660734558E1,2.923184204E1,-2.130442047E1,3.980179453E1
6.101719213E1,1.698152161E1,2.936187744E1,-2.146833801E1,4.014201614E1
6.102712213E1,1.691165924E1,2.965134048E1,-2.144696808E1,4.031350457E1
6.103705213E1,1.695809937E1,2.980587006E1,-2.191632080E1,4.069756923E1
6.104698213E1,1.692231750E1,2.970735168E1,-2.194427490E1,4.062564184E1
6.105691213E1,1.715169525E1,2.993591690E1,-2.246428680E1,4.117018281E1
6.106684213E1,1.712813568E1,2.992284393E1,-2.247303772E1,4.115564415E1
6.107677213E1,1.754795074E1,3.031050491E1,-2.265185547E1,4.171047638E1
6.108670312E1,1.730816650E1,3.036434555E1,-2.251830292E1,4.157691757E1
6.109663312E1,1.756288910E1,3.072798538E1,-2.239869690E1,4.188514990E1
6.110656312E1,1.739927673E1,3.055403137E1,-2.222652435E1,4.159689951E1
6.111649312E1,1.757216644E1,3.061823273E1,-2.250845337E1,4.186750150E1
6.112642312E1,1.769261932E1,3.085794830E1,-2.264720154E1,4.216796758E1
6.113635312E1,1.765509796E1,3.090609741E1,-2.281645966E1,4.227860183E1
6.114628312E1,1.770226288E1,3.097416306E1,-2.310805511E1,4.250589488E1
6.115621312E1,1.773379517E1,3.123876572E1,-2.302220154E1,4.266579119E1
6.116614413E1,1.771202087E1,3.136560822E1,-2.283856964E1,4.265111166E1
6.117607413E1,1.769095612E1,3.148575974E1,-2.299986267E1,4.281724743E1
6.118600413E1,1.776863861E1,3.166970062E1,-2.310478973E1,4.304097773E1
6.119593413E1,1.776068878E1,3.198100281E1,-2.336330414E1,4.340588194E1
6.120586413E1,1.765142822E1,3.205942917E1,-2.304871368E1,4.325070080E1
6.121579413E1,1.743151093E1,3.212122345E1,-2.309075165E1,4.322977424E1
6.122572413E1,1.775404358E1,3.215125275E1,-2.311327362E1,4.339507500E1
6.123565512E1,1.755593872E1,3.220330048E1,-2.322924805E1,4.341499177E1
6.124558512E1,1.761122894E1,3.195617294E1,-2.321439362E1,4.324650789E1
6.125551512E1,1.760944366E1,3.222425461E1,-2.339582062E1,4.354146890E1
6.126544512E1,1.754427338E1,3.234888077E1,-2.344915771E1,4.363616176E1
6.127537512E1,1.755606842E1,3.261861801E1,-2.333036804E1,4.377780091E1
6.128530512E1,1.767933655E1,3.286489105E1,-2.353784180E1,4.412131006E1
6.129523512E1,1.769927979E1,3.265510941E1,-2.359286499E1,4.400277211E1
6.130516512E1,1.769190216E1,3.270923233E1,-2.330830383E1,4.388820239E1
6.131509613E1,1.749234009E1,3.263159943E1,-2.332605743E1,4.375966406E1
6.132502613E1,1.748757935E1,3.288788605E1,-2.328688812E1,4.392843770E1
6.133495613E1,1.741386414E1,3.307831573E1,-2.281730652E1,4.379551476E1
6.134488613E1,1.766168213E1,3.328363419E1,-2.325189209E1,4.427624426E1
6.135481613E1,1.744102478E1,3.341113663E1,-2.319728851E1,4.425615879E1
6.136474613E1,1.749312592E1,3.348225784E1,-2.299616241E1,4.422549638E1
6.137467613E1,1.733605194E1,3.375035858E1,-2.295748901E1,4.434717244E1
6.138460613E1,1.757272339E1,3.385605621E1,-2.300704956E1,4.454612754E1
6.139453750E1,1.734902191E1,3.415281677E1,-2.278680420E1,4.457176124E1
6.140446750E1,1.767279816E1,3.381208038E1,-2.301763916E1,4.455778593E1
6.141439750E1,1.743727112E1,3.390299988E1,-2.354933167E1,4.481119109E1
6.142432750E1,1.757243347E1,3.364021301E1,-2.339710999E1,4.458563788E1
6.143425750E1,1.759133911E1,3.385845184E1,-2.343976593E1,4.478027021E1
6.144418750E1,1.770889282E1,3.383734894E1,-2.350473785E1,4.484466267E1
6.145411750E1,1.752573395E1,3.387543488E1,-2.339289093E1,4.474286294E1
6.146404750E1,1.766699982E1,3.388104630E1,-2.368744659E1,4.495712743E1
6.147397850E1,1.749308014E1,3.392182922E1,-2.371286774E1,4.493326660E1
6.148390850E1,1.759574890E1,3.382794952E1,-2.400832367E1,4.505929598E1
6.149383850E1,1.768255615E1,3.387220001E1,-2.404346466E1,4.514517603E1
6.150376850E1,1.774175262E1,3.396332550E1,-2.390048981E1,4.516094195E1
6.151369850E1,1.742670441E1,3.402206421E1,-2.349823761E1,4.487045855E1
6.152362850E1,1.771720886E1,3.417514420E1,-2.360750580E1,4.515699614E1
6.153355850E1,1.734909821E1,3.397430420E1,-2.360066986E1,4.485795551E1
6.154348850E1,1.763773346E1,3.383084106E1,-2.381608582E1,4.497578673E1
6.155341950E1,1.742669678E1,3.381835938E1,-2.381486511E1,4.488339327E1
6.156334950E1,1.749816132E1,3.370692444E1,-2.381279755E1,4.482623932E1
6.157327950E1,1.711462402E1,3.363562775E1,-2.399997711E1,4.472431901E1
6.158320950E1,1.729286194E1,3.359325409E1,-2.407182312E1,4.479958105E1
6.159313950E1,1.728794861E1,3.366810608E1,-2.397901917E1,4.480410577E1
6.160306950E1,1.753163910E1,3.368967056E1,-2.400791931E1,4.493030672E1
6.161299950E1,1.730528259E1,3.354278564E1,-2.367182922E1,4.455274148E1
6.162292950E1,1.734391785E1,3.365750885E1,-2.387820435E1,4.476391438E1
6.163286050E1,1.714710236E1,3.368112946E1,-2.363416290E1,4.457594931E1
6.164279050E1,1.736308289E1,3.374591827E1,-2.381243134E1,4.480285185E1
6.165272050E1,1.714528656E1,3.368360901E1,-2.372092438E1,4.462318479E1
6.166265050E1,1.753462982E1,3.390821075E1,-2.438504028E1,4.529746339E1
6.167258050E1,1.724554443E1,3.372893524E1,-2.422705078E1,4.496665281E1
6.168251050E1,1.723075104E1,3.358481216E1,-2.418788910E1,4.483182317E1
6.169244050E1,1.707408905E1,3.378406525E1,-2.413726044E1,4.489426381E1
6.170237050E1,1.729962921E1,3.385331726E1,-2.397004700E1,4.494315758E1
6.171230150E1,1.704832458E1,3.387178040E1,-2.353018188E1,4.462748411E1
6.172223150E1,1.720102692E1,3.397675323E1,-2.399964905E1,4.501420045E1
6.173216150E1,1.700230408E1,3.390947723E1,-2.380615997E1,4.478464294E1
6.174209150E1,1.693502045E1,3.371175385E1,-2.400277710E1,4.471476907E1
6.175202150E1,1.672850800E1,3.391985703E1,-2.378687286E1,4.467902193E1
6.176195150E1,1.693037415E1,3.399410248E1,-2.401666260E1,4.493369175E1
6.177188150E1,1.709170532E1,3.367498398E1,-2.387808990E1,4.467990728E1
6.178181150E1,1.746092987E1,3.388080215E1,-2.385311127E1,4.496402722E1
6.179174250E1,1.721950531E1,3.362752151E1,-2.361101532E1,4.455111234E1
6.180167250E1,1.729637146E1,3.381699371E1,-2.383469391E1,4.484245938E1
6.181160250E1,1.702589417E1,3.397016907E1,-2.383259583E1,4.485360724E1
6.182153250E1,1.721838379E1,3.383958435E1,-2.392350769E1,4.487676938E1
6.183146250E1,1.698290253E1,3.370090485E1,-2.369847107E1,4.456217563E1
6.184139250E1,1.720609283E1,3.354261017E1,-2.367901611E1,4.451799784E1
6.185132250E1,1.695493317E1,3.380770493E1,-2.377811432E1,4.467470640E1
6.186125250E1,1.704360962E1,3.377926636E1,-2.381414795E1,4.470611935E1
6.187118350E1,1.684236145E1,3.364926147E1,-2.344350433E1,4.433436401E1
6.188111350E1,1.693466949E1,3.352061081E1,-2.363046265E1,4.437130993E1
6.189104350E1,1.691027832E1,3.358854675E1,-2.345647430E1,4.432103533E1
6.190097350E1,1.694649506E1,3.355599213E1,-2.383155823E1,4.450990305E1
6.191090350E1,1.692813110E1,3.377563477E1,-2.372656250E1,4.461283329E1
6.192083350E1,1.719675446E1,3.378024673E1,-2.384570312E1,4.478226201E1
6.193076350E1,1.714829254E1,3.378481293E1,-2.420641327E1,4.496029320E1
6.194069350E1,1.699134064E1,3.368221283E1,-2.421186066E1,4.482645775E1
6.195062450E1,1.694710541E1,3.375611496E1,-2.402374268E1,4.476404686E1
6.196055450E1,1.686531830E1,3.402729797E1,-2.419231415E1,4.502848024E1
6.197048450E1,1.669499969E1,3.414733505E1,-2.395299530E1,4.492782534E1
6.198041450E1,1.688808441E1,3.392416382E1,-2.358513641E1,4.463535533E1
6.199034450E1,1.707427216E1,3.392047882E1,-2.371450043E1,4.477172304E1
6.200027450E1,1.677975464E1,3.388486099E1,-2.377545166E1,4.466560278E1
6.201020450E1,1.686136627E1,3.413224030E1,-2.386678314E1,4.493260328E1
6.202013450E1,1.712220764E1,3.394715881E1,-2.408571625E1,4.500779169E1
6.203006550E1,1.713191223E1,3.397732544E1,-2.432870483E1,4.516466472E1
6.203999550E1,1.703295898E1,3.395550919E1,-2.468869781E1,4.530596093E1
6.204992550E1,1.706095886E1,3.364273834E1,-2.418392944E1,4.480817564E1
6.205985550E1,1.709854126E1,3.376837158E1,-2.398960876E1,4.481254692E1
6.206978550E1,1.713031769E1,3.376425171E1,-2.422209930E1,4.494644115E1
6.207971550E1,1.707557678E1,3.418914795E1,-2.433977509E1,4.530891536E1
6.208964550E1,1.691109467E1,3.398185730E1,-2.429247284E1,4.506524143E1
6.209957550E1,1.675463867E1,3.387503052E1,-2.418186951E1,4.486645097E1
6.210950650E1,1.712066650E1,3.400970459E1,-2.392415619E1,4.496823854E1
6.211943650E1,1.701712036E1,3.406672668E1,-2.397084045E1,4.499694928E1
6.212936650E1,1.694351196E1,3.395535660E1,-2.396954346E1,4.488416038E1
6.213929650E1,1.696168518E1,3.397576141E1,-2.356465149E1,4.469165389E1
6.214922650E1,1.718987274E1,3.398427582E1,-2.366681671E1,4.483905598E1
6.215915650E1,1.702798462E1,3.409108734E1,-2.404402161E1,4.505851164E1
